Content Load,Page Load,Blocked,DNS,Connect,Send,Wait,Receive,Body Size Request,Body Size Response,Header Size Request,Header Size Response,Total Size Request,Total Size Response,Total HTTP Timings
CL03_1268_1833,PL04_2484_3223,0,0,0,0,18,0,0,0,620,1090,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL03_1268_1833,PL03_1691_2484,0,0,0,0,7,0,0,0,620,1090,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL06_3062_3812,PL06_4071_5255,5,0,0,0,2277,0,0,41197,693,1147,TRTS03_573_737,TRES10_36658_up,THTTP09_2111_2660
CL03_1268_1833,PL01_below_648,0,0,0,0,4,0,0,0,620,1090,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL03_1268_1833,PL05_3223_4071,0,0,0,0,7,0,0,0,620,1090,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL05_2430_3062,PL04_2484_3223,5,0,0,0,971,0,0,42657,705,1147,TRTS03_573_737,TRES10_36658_up,THTTP05_859_1130
CL03_1268_1833,PL04_2484_3223,0,0,0,0,7,0,0,0,620,1090,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL06_3062_3812,PL06_4071_5255,6,0,0,0,1911,0,0,42657,705,1147,TRTS03_573_737,TRES10_36658_up,THTTP08_1740_2111
CL03_1268_1833,PL03_1691_2484,0,0,0,0,14,0,0,0,620,1090,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL05_2430_3062,PL01_below_648,5,0,0,0,1583,0,0,41738,691,1147,TRTS03_573_737,TRES10_36658_up,THTTP07_1411_1740
CL03_1268_1833,PL04_2484_3223,0,0,0,0,32,0,0,0,620,1090,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL04_1833_2430,PL01_below_648,0,0,0,0,18,0,0,0,620,1090,TRTS03_573_737,TRES01_below_2559,THTTP01_below_177
CL08_4813_6084,PL08_7017_9947,1662,0,0,0,810,0,0,14231,1796,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP09_2111_2660
CL04_1833_2430,PL06_4071_5255,4,0,0,0,849,0,0,14186,1780,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP04_626_859
CL05_2430_3062,PL05_3223_4071,6,0,0,0,590,0,0,13842,1822,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP03_412_626
CL03_1268_1833,PL03_1691_2484,6,0,0,0,610,0,0,6163,1844,1017,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL04_1833_2430,PL04_2484_3223,8,0,0,0,1487,0,0,5404,1785,1017,TRTS08_1724_2020,TRES03_6035_9486,THTTP07_1411_1740
CL02_535_1268,PL02_648_1691,7,0,0,0,527,0,0,6248,1844,1017,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL03_1268_1833,PL06_4071_5255,5,0,0,0,1048,0,0,5832,1785,1017,TRTS08_1724_2020,TRES03_6035_9486,THTTP05_859_1130
CL03_1268_1833,PL04_2484_3223,6,0,0,0,1234,0,0,6188,1844,1017,TRTS08_1724_2020,TRES03_6035_9486,THTTP06_1130_1411
CL04_1833_2430,PL04_2484_3223,7,0,0,0,748,0,0,14022,1796,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP04_626_859
CL04_1833_2430,PL06_4071_5255,12,0,0,0,530,0,0,14453,1796,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP03_412_626
CL04_1833_2430,PL06_4071_5255,10,0,0,0,610,0,0,14515,1796,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP03_412_626
CL07_3812_4813,PL06_4071_5255,4,0,0,0,639,0,0,13588,1880,1552,TRTS08_1724_2020,TRES06_14735_17040,THTTP04_626_859
CL02_535_1268,PL06_4071_5255,4,0,0,0,619,0,0,6505,1881,1017,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL02_535_1268,PL04_2484_3223,8,0,0,0,460,0,0,3997,1769,1011,TRTS08_1724_2020,TRES02_2559_6035,THTTP03_412_626
CL03_1268_1833,PL03_1691_2484,9,0,0,0,444,0,0,3995,1795,1011,TRTS08_1724_2020,TRES02_2559_6035,THTTP03_412_626
CL03_1268_1833,PL03_1691_2484,6,0,0,0,557,0,0,4032,1795,1017,TRTS08_1724_2020,TRES02_2559_6035,THTTP03_412_626
CL03_1268_1833,PL03_1691_2484,8,0,0,0,460,0,0,4032,1795,1017,TRTS08_1724_2020,TRES02_2559_6035,THTTP03_412_626
CL03_1268_1833,PL03_1691_2484,9,0,0,0,516,0,0,4032,1795,1017,TRTS08_1724_2020,TRES02_2559_6035,THTTP03_412_626
CL03_1268_1833,PL03_1691_2484,10,0,0,0,633,0,0,4032,1795,1017,TRTS08_1724_2020,TRES02_2559_6035,THTTP04_626_859
CL03_1268_1833,PL03_1691_2484,8,0,0,0,428,0,0,3995,1795,1011,TRTS08_1724_2020,TRES02_2559_6035,THTTP03_412_626
CL03_1268_1833,PL03_1691_2484,8,0,0,0,488,0,0,4032,1795,1017,TRTS08_1724_2020,TRES02_2559_6035,THTTP03_412_626
CL03_1268_1833,PL03_1691_2484,8,0,0,0,413,0,0,4032,1795,1017,TRTS08_1724_2020,TRES02_2559_6035,THTTP03_412_626
CL03_1268_1833,PL03_1691_2484,11,0,0,0,462,0,0,3995,1795,1011,TRTS08_1724_2020,TRES02_2559_6035,THTTP03_412_626
CL02_535_1268,PL02_648_1691,8,0,0,0,403,0,0,4032,1795,1017,TRTS08_1724_2020,TRES02_2559_6035,THTTP02_177_412
CL03_1268_1833,PL03_1691_2484,8,0,0,0,428,0,0,4032,1795,1017,TRTS08_1724_2020,TRES02_2559_6035,THTTP03_412_626
CL02_535_1268,PL02_648_1691,10,0,0,0,431,0,0,4032,1795,1017,TRTS08_1724_2020,TRES02_2559_6035,THTTP03_412_626
CL06_3062_3812,PL04_2484_3223,10,0,0,0,2271,0,1977,5698,1672,613,TRTS10_3101_up,TRES03_6035_9486,THTTP09_2111_2660
CL05_2430_3062,PL04_2484_3223,5,0,0,0,881,0,0,14425,1796,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP05_859_1130
CL05_2430_3062,PL05_3223_4071,16,0,0,0,927,0,0,14624,1796,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP05_859_1130
CL08_4813_6084,PL07_5255_7017,15,0,0,0,2006,0,0,14597,1822,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP08_1740_2111
CL07_3812_4813,PL06_4071_5255,10,0,0,0,954,0,0,13973,1822,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP05_859_1130
CL06_3062_3812,PL06_4071_5255,7,0,0,0,1036,0,0,14032,1822,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP05_859_1130
CL07_3812_4813,PL06_4071_5255,8,0,0,0,957,0,0,14044,1822,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP05_859_1130
CL01_below_535,PL01_below_648,7,0,0,0,915,0,0,0,1822,1017,TRTS08_1724_2020,TRES01_below_2559,THTTP05_859_1130
CL06_3062_3812,PL06_4071_5255,7,0,0,0,939,0,0,13957,1796,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP05_859_1130
CL08_4813_6084,PL07_5255_7017,8,0,0,0,2013,0,0,14381,1822,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP08_1740_2111
CL07_3812_4813,PL07_5255_7017,8,0,0,0,871,0,0,14611,1822,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP05_859_1130
CL06_3062_3812,PL06_4071_5255,6,0,0,0,983,0,0,14179,1822,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP05_859_1130
CL06_3062_3812,PL06_4071_5255,8,0,0,0,970,0,0,14233,1822,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP05_859_1130
CL08_4813_6084,PL07_5255_7017,4,0,0,0,950,0,0,14935,1907,1552,TRTS08_1724_2020,TRES06_14735_17040,THTTP05_859_1130
CL04_1833_2430,PL06_4071_5255,6,0,0,0,791,0,0,4029,1795,1017,TRTS08_1724_2020,TRES02_2559_6035,THTTP04_626_859
CL05_2430_3062,PL06_4071_5255,5,0,0,0,1383,0,0,14026,1796,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP06_1130_1411
CL07_3812_4813,PL06_4071_5255,7,0,0,0,895,0,0,14157,1822,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP05_859_1130
CL07_3812_4813,PL06_4071_5255,8,0,0,0,975,0,0,14362,1822,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP05_859_1130
CL07_3812_4813,PL06_4071_5255,6,0,0,0,1864,0,0,14445,1822,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP08_1740_2111
CL07_3812_4813,PL07_5255_7017,9,0,0,0,1722,0,0,14518,1822,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP07_1411_1740
CL08_4813_6084,PL07_5255_7017,7,0,0,0,2024,0,0,14481,1822,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP08_1740_2111
CL07_3812_4813,PL07_5255_7017,10,0,0,0,2074,0,0,14219,1822,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP08_1740_2111
CL07_3812_4813,PL06_4071_5255,4,0,0,0,1054,0,0,14191,1822,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP05_859_1130
CL01_below_535,PL01_below_648,7,0,0,0,7,0,0,0,1822,0,TRTS08_1724_2020,TRES01_below_2559,THTTP01_below_177
CL05_2430_3062,PL05_3223_4071,5,0,0,0,902,0,0,14202,1822,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP05_859_1130
CL06_3062_3812,PL06_4071_5255,10,0,0,0,859,0,0,14246,1822,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP05_859_1130
CL07_3812_4813,PL06_4071_5255,6,0,0,0,1335,0,0,14191,1822,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP06_1130_1411
CL07_3812_4813,PL06_4071_5255,9,0,0,0,832,0,0,14325,1822,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP04_626_859
CL06_3062_3812,PL05_3223_4071,8,0,0,0,1017,0,0,14233,1822,1017,TRTS08_1724_2020,TRES06_14735_17040,THTTP05_859_1130
CL06_3062_3812,PL06_4071_5255,1538,0,0,0,917,552,0,8049,1627,976,TRTS07_1486_1724,TRES03_6035_9486,THTTP10_2660_up
CL01_below_535,PL01_below_648,9,0,0,0,475,0,0,7047,1775,1017,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL03_1268_1833,PL03_1691_2484,10,0,0,0,631,0,0,7046,1775,1017,TRTS08_1724_2020,TRES03_6035_9486,THTTP04_626_859
CL01_below_535,PL01_below_648,6,0,0,0,1445,0,0,6522,1862,1013,TRTS08_1724_2020,TRES03_6035_9486,THTTP07_1411_1740
CL07_3812_4813,PL08_7017_9947,1333,0,0,0,711,0,0,6554,1884,1013,TRTS08_1724_2020,TRES03_6035_9486,THTTP08_1740_2111
CL04_1833_2430,PL06_4071_5255,5,0,0,0,1528,0,0,6673,1858,1013,TRTS08_1724_2020,TRES03_6035_9486,THTTP07_1411_1740
CL03_1268_1833,PL06_4071_5255,8,0,0,0,801,0,0,6757,2055,1013,TRTS09_2020_3101,TRES03_6035_9486,THTTP04_626_859
CL02_535_1268,PL02_648_1691,6,0,0,0,692,0,1109,8585,518,687,TRTS07_1486_1724,TRES03_6035_9486,THTTP04_626_859
CL02_535_1268,PL02_648_1691,7,0,0,0,591,0,0,6721,1876,1013,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL05_2430_3062,PL05_3223_4071,11,0,0,0,697,0,0,14600,1791,1013,TRTS08_1724_2020,TRES06_14735_17040,THTTP04_626_859
CL01_below_535,PL01_below_648,5,0,0,0,5,0,0,0,2126,0,TRTS09_2020_3101,TRES01_below_2559,THTTP01_below_177
CL04_1833_2430,PL04_2484_3223,9,0,0,0,593,0,0,14017,2126,1032,TRTS09_2020_3101,TRES06_14735_17040,THTTP03_412_626
CL02_535_1268,PL03_1691_2484,6,0,0,0,440,0,0,4553,2041,1013,TRTS09_2020_3101,TRES02_2559_6035,THTTP03_412_626
CL04_1833_2430,PL03_1691_2484,5,0,0,0,609,0,0,14023,2126,1013,TRTS09_2020_3101,TRES06_14735_17040,THTTP03_412_626
CL06_3062_3812,PL05_3223_4071,5,0,0,0,1059,0,0,14311,2316,1001,TRTS09_2020_3101,TRES06_14735_17040,THTTP05_859_1130
CL04_1833_2430,PL06_4071_5255,7,0,0,0,1213,0,0,6697,2050,1001,TRTS09_2020_3101,TRES03_6035_9486,THTTP06_1130_1411
CL04_1833_2430,PL04_2484_3223,9,0,0,0,1298,0,0,6167,1696,1001,TRTS07_1486_1724,TRES03_6035_9486,THTTP06_1130_1411
CL07_3812_4813,PL06_4071_5255,1401,0,0,0,1044,0,0,5438,371,338,TRTS01_below_426,TRES02_2559_6035,THTTP09_2111_2660
CL03_1268_1833,PL02_648_1691,10,0,0,0,1092,0,68,2573,384,338,TRTS02_426_573,TRES02_2559_6035,THTTP05_859_1130
CL02_535_1268,PL02_648_1691,5,0,0,0,803,0,61,2588,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP04_626_859
CL02_535_1268,PL02_648_1691,4,0,0,0,978,0,61,3093,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP05_859_1130
CL05_2430_3062,PL06_4071_5255,6,0,0,0,1105,0,0,12681,2282,1001,TRTS09_2020_3101,TRES05_12576_14735,THTTP05_859_1130
CL04_1833_2430,PL09_9947_14346,5,0,0,0,1606,0,0,6713,2050,1001,TRTS09_2020_3101,TRES03_6035_9486,THTTP07_1411_1740
CL02_535_1268,PL02_648_1691,535,0,0,0,274,0,0,5439,371,338,TRTS01_below_426,TRES02_2559_6035,THTTP04_626_859
CL03_1268_1833,PL02_648_1691,4,0,0,0,1411,0,61,2588,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP07_1411_1740
CL04_1833_2430,PL03_1691_2484,9,0,0,0,1825,0,61,3141,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP08_1740_2111
CL03_1268_1833,PL02_648_1691,5,0,0,0,1199,0,62,3066,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP06_1130_1411
CL02_535_1268,PL02_648_1691,11,0,0,0,740,0,62,3084,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP04_626_859
CL03_1268_1833,PL02_648_1691,9,0,0,0,1134,0,62,3047,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP06_1130_1411
CL02_535_1268,PL02_648_1691,8,0,0,0,793,0,62,2454,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP04_626_859
CL03_1268_1833,PL07_5255_7017,7,0,0,0,1178,0,62,2871,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP06_1130_1411
CL03_1268_1833,PL02_648_1691,549,0,0,0,269,0,62,2969,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP04_626_859
CL03_1268_1833,PL02_648_1691,6,0,0,0,1170,0,92,2491,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP06_1130_1411
CL03_1268_1833,PL03_1691_2484,6,0,0,0,1070,0,62,3165,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP05_859_1130
CL03_1268_1833,PL04_2484_3223,4,0,0,0,946,0,62,6454,417,338,TRTS02_426_573,TRES03_6035_9486,THTTP05_859_1130
CL04_1833_2430,PL03_1691_2484,1468,0,0,0,310,0,923,3138,417,338,TRTS06_1189_1486,TRES02_2559_6035,THTTP08_1740_2111
CL03_1268_1833,PL02_648_1691,6,0,0,0,1122,0,92,4182,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP05_859_1130
CL05_2430_3062,PL03_1691_2484,1827,0,0,0,261,0,242,3801,417,338,TRTS03_573_737,TRES02_2559_6035,THTTP08_1740_2111
CL04_1833_2430,PL03_1691_2484,1668,0,0,0,319,0,182,4069,417,338,TRTS03_573_737,TRES02_2559_6035,THTTP08_1740_2111
CL04_1833_2430,PL03_1691_2484,1850,0,0,0,245,0,182,3523,417,338,TRTS03_573_737,TRES02_2559_6035,THTTP08_1740_2111
CL03_1268_1833,PL03_1691_2484,11,0,0,0,1516,0,73,3558,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP07_1411_1740
CL03_1268_1833,PL02_648_1691,7,0,0,0,1351,0,72,3566,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP06_1130_1411
CL03_1268_1833,PL02_648_1691,11,0,0,0,1095,0,73,3407,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP05_859_1130
CL03_1268_1833,PL02_648_1691,6,0,0,0,824,0,94,2983,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP04_626_859
CL03_1268_1833,PL02_648_1691,7,0,0,0,1085,0,94,3280,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP05_859_1130
CL03_1268_1833,PL02_648_1691,7,0,0,0,1108,0,95,3419,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP05_859_1130
CL03_1268_1833,PL02_648_1691,12,0,0,0,1145,0,91,3267,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP06_1130_1411
CL03_1268_1833,PL02_648_1691,10,0,0,0,1111,0,83,3385,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP05_859_1130
CL03_1268_1833,PL02_648_1691,7,0,0,0,1048,0,154,3762,417,338,TRTS02_426_573,TRES02_2559_6035,THTTP05_859_1130
CL04_1833_2430,PL03_1691_2484,1820,0,0,0,270,0,219,2638,417,338,TRTS03_573_737,TRES02_2559_6035,THTTP08_1740_2111
CL03_1268_1833,PL02_648_1691,11,0,0,0,1164,0,62,1463,417,338,TRTS02_426_573,TRES01_below_2559,THTTP06_1130_1411
CL05_2430_3062,PL05_3223_4071,5,0,0,0,1553,821,0,7482,1788,647,TRTS08_1724_2020,TRES03_6035_9486,THTTP09_2111_2660
CL04_1833_2430,PL05_3223_4071,0,0,0,0,24,0,0,0,836,359,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL03_1268_1833,PL03_1691_2484,5,0,0,0,453,416,0,40840,1315,510,TRTS06_1189_1486,TRES10_36658_up,THTTP05_859_1130
CL05_2430_3062,PL01_below_648,8,0,0,0,1958,519,0,25952,1158,510,TRTS05_925_1189,TRES08_21342_27797,THTTP09_2111_2660
CL07_3812_4813,PL01_below_648,6,0,0,0,1293,0,0,0,984,509,TRTS05_925_1189,TRES01_below_2559,THTTP06_1130_1411
CL05_2430_3062,PL01_below_648,7,0,0,0,1693,373,0,25852,967,510,TRTS05_925_1189,TRES08_21342_27797,THTTP08_1740_2111
CL04_1833_2430,PL04_2484_3223,8,0,0,0,1411,367,0,25913,1000,510,TRTS05_925_1189,TRES08_21342_27797,THTTP08_1740_2111
CL04_1833_2430,PL05_3223_4071,11,0,0,0,1227,408,0,25073,979,510,TRTS05_925_1189,TRES08_21342_27797,THTTP07_1411_1740
CL02_535_1268,PL02_648_1691,0,0,0,0,39,0,0,0,882,359,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL02_648_1691,0,0,0,0,7,0,0,0,904,359,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL03_1268_1833,PL03_1691_2484,17,0,0,0,611,259,0,25341,960,510,TRTS05_925_1189,TRES08_21342_27797,THTTP05_859_1130
CL02_535_1268,PL02_648_1691,0,0,0,0,72,0,0,0,836,359,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL03_1268_1833,PL03_1691_2484,8,0,0,1,555,512,0,23829,952,510,TRTS05_925_1189,TRES08_21342_27797,THTTP05_859_1130
CL03_1268_1833,PL01_below_648,10,0,0,0,566,341,0,24801,955,840,TRTS05_925_1189,TRES08_21342_27797,THTTP05_859_1130
CL06_3062_3812,PL05_3223_4071,6,0,0,0,2260,316,0,25002,983,510,TRTS05_925_1189,TRES08_21342_27797,THTTP09_2111_2660
CL04_1833_2430,PL04_2484_3223,7,0,0,1,1562,80,0,25218,1050,510,TRTS05_925_1189,TRES08_21342_27797,THTTP07_1411_1740
CL03_1268_1833,PL03_1691_2484,4,0,0,0,763,500,0,26279,1051,510,TRTS05_925_1189,TRES08_21342_27797,THTTP06_1130_1411
CL02_535_1268,PL02_648_1691,0,0,0,0,73,0,0,0,926,359,TRTS05_925_1189,TRES01_below_2559,THTTP01_below_177
CL04_1833_2430,PL01_below_648,12,0,0,0,1219,81,0,25188,1006,510,TRTS05_925_1189,TRES08_21342_27797,THTTP06_1130_1411
CL02_535_1268,PL01_below_648,0,0,0,0,32,0,0,0,875,359,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL02_648_1691,0,0,0,0,16,0,0,0,875,359,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL04_2484_3223,0,0,0,0,11,0,0,0,860,575,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL05_3223_4071,0,0,0,0,14,0,0,0,881,575,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL01_below_648,0,0,0,0,16,0,0,0,881,575,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL02_535_1268,PL02_648_1691,0,0,0,0,157,0,0,0,875,359,TRTS04_737_925,TRES01_below_2559,THTTP01_below_177
CL06_3062_3812,PL05_3223_4071,5,0,0,0,2341,89,0,24349,1061,510,TRTS05_925_1189,TRES08_21342_27797,THTTP09_2111_2660
CL03_1268_1833,PL01_below_648,6,0,0,0,595,701,0,20774,1114,510,TRTS05_925_1189,TRES07_17040_21342,THTTP06_1130_1411
CL06_3062_3812,PL08_7017_9947,11,0,0,0,1647,0,0,13503,2080,1001,TRTS09_2020_3101,TRES05_12576_14735,THTTP07_1411_1740
CL05_2430_3062,PL06_4071_5255,5,0,0,0,1083,0,0,11395,2266,1001,TRTS09_2020_3101,TRES04_9486_12576,THTTP05_859_1130
CL06_3062_3812,PL07_5255_7017,8,0,0,0,1758,0,0,14888,2299,943,TRTS09_2020_3101,TRES06_14735_17040,THTTP08_1740_2111
CL08_4813_6084,PL08_7017_9947,9,0,0,0,1575,0,0,14865,2337,1013,TRTS09_2020_3101,TRES06_14735_17040,THTTP07_1411_1740
CL06_3062_3812,PL07_5255_7017,11,0,0,0,1001,0,0,14588,2337,1013,TRTS09_2020_3101,TRES06_14735_17040,THTTP05_859_1130
CL07_3812_4813,PL08_7017_9947,9,0,0,0,1230,0,0,15008,2337,1013,TRTS09_2020_3101,TRES06_14735_17040,THTTP06_1130_1411
CL01_below_535,PL01_below_648,8,0,0,0,665,0,0,14902,2337,1013,TRTS09_2020_3101,TRES06_14735_17040,THTTP04_626_859
CL06_3062_3812,PL06_4071_5255,5,0,0,0,680,0,0,14903,2337,1013,TRTS09_2020_3101,TRES06_14735_17040,THTTP04_626_859
CL03_1268_1833,PL03_1691_2484,4,0,0,0,783,0,0,6191,2042,1032,TRTS09_2020_3101,TRES03_6035_9486,THTTP04_626_859
CL06_3062_3812,PL06_4071_5255,5,0,0,0,2239,0,0,14707,2311,1013,TRTS09_2020_3101,TRES06_14735_17040,THTTP09_2111_2660
CL09_6084_7536,PL08_7017_9947,1302,0,0,0,985,920,0,8077,1627,976,TRTS07_1486_1724,TRES03_6035_9486,THTTP10_2660_up
CL03_1268_1833,PL02_648_1691,11,0,0,0,745,292,0,8056,1765,647,TRTS08_1724_2020,TRES03_6035_9486,THTTP05_859_1130
CL08_4813_6084,PL10_14346_up,6,0,0,1,1458,61,0,3208,390,359,TRTS01_below_426,TRES02_2559_6035,THTTP07_1411_1740
CL04_1833_2430,PL01_below_648,4,0,0,0,526,0,0,14535,1794,1013,TRTS08_1724_2020,TRES06_14735_17040,THTTP03_412_626
CL06_3062_3812,PL01_below_648,6,0,0,0,585,0,0,14578,1820,1013,TRTS08_1724_2020,TRES06_14735_17040,THTTP03_412_626
CL06_3062_3812,PL05_3223_4071,10,0,0,0,674,0,0,14499,1820,1013,TRTS08_1724_2020,TRES06_14735_17040,THTTP04_626_859
CL05_2430_3062,PL05_3223_4071,8,0,0,0,529,0,0,14547,1820,1013,TRTS08_1724_2020,TRES06_14735_17040,THTTP03_412_626
CL08_4813_6084,PL08_7017_9947,1364,0,0,0,557,0,0,14618,1794,1013,TRTS08_1724_2020,TRES06_14735_17040,THTTP08_1740_2111
CL05_2430_3062,PL06_4071_5255,6,0,0,0,588,0,0,14479,1820,1013,TRTS08_1724_2020,TRES06_14735_17040,THTTP03_412_626
CL05_2430_3062,PL05_3223_4071,7,0,0,0,538,0,0,14176,1820,1013,TRTS08_1724_2020,TRES06_14735_17040,THTTP03_412_626
CL02_535_1268,PL02_648_1691,4,0,0,0,500,0,0,6625,1879,1013,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL04_1833_2430,PL06_4071_5255,7,0,0,0,656,0,0,14534,1794,1013,TRTS08_1724_2020,TRES06_14735_17040,THTTP04_626_859
CL05_2430_3062,PL05_3223_4071,5,0,0,0,1133,0,0,13763,1775,1013,TRTS08_1724_2020,TRES06_14735_17040,THTTP06_1130_1411
CL04_1833_2430,PL04_2484_3223,5,0,0,0,1183,0,0,8751,1879,1013,TRTS08_1724_2020,TRES04_9486_12576,THTTP06_1130_1411
CL03_1268_1833,PL05_3223_4071,7,0,0,0,1167,0,0,6776,1833,1013,TRTS08_1724_2020,TRES03_6035_9486,THTTP06_1130_1411
CL03_1268_1833,PL03_1691_2484,7,0,0,0,1155,0,0,6854,1939,1013,TRTS08_1724_2020,TRES03_6035_9486,THTTP06_1130_1411
CL05_2430_3062,PL05_3223_4071,10,0,0,0,1091,0,0,13845,1775,1013,TRTS08_1724_2020,TRES06_14735_17040,THTTP05_859_1130
CL08_4813_6084,PL07_5255_7017,8,0,0,0,1083,0,0,13912,1801,1013,TRTS08_1724_2020,TRES06_14735_17040,THTTP05_859_1130
CL06_3062_3812,PL06_4071_5255,8,0,0,0,602,0,0,13920,1801,1013,TRTS08_1724_2020,TRES06_14735_17040,THTTP03_412_626
CL04_1833_2430,PL03_1691_2484,6,0,0,0,566,0,0,14480,1758,897,TRTS08_1724_2020,TRES06_14735_17040,THTTP03_412_626
CL07_3812_4813,PL06_4071_5255,5,0,0,0,710,0,0,14300,1784,897,TRTS08_1724_2020,TRES06_14735_17040,THTTP04_626_859
CL03_1268_1833,PL03_1691_2484,10,0,0,0,645,0,0,14823,1843,1422,TRTS08_1724_2020,TRES06_14735_17040,THTTP04_626_859
CL05_2430_3062,PL04_2484_3223,8,0,0,0,703,0,0,14195,1758,897,TRTS08_1724_2020,TRES06_14735_17040,THTTP04_626_859
CL05_2430_3062,PL05_3223_4071,5,0,0,0,569,0,0,14256,1784,916,TRTS08_1724_2020,TRES06_14735_17040,THTTP03_412_626
CL05_2430_3062,PL06_4071_5255,9,0,0,0,538,0,0,14362,1784,897,TRTS08_1724_2020,TRES06_14735_17040,THTTP03_412_626
CL06_3062_3812,PL06_4071_5255,11,0,0,0,571,0,0,14290,1784,897,TRTS08_1724_2020,TRES06_14735_17040,THTTP03_412_626
CL06_3062_3812,PL06_4071_5255,10,0,0,0,1097,0,0,14260,1784,897,TRTS08_1724_2020,TRES06_14735_17040,THTTP05_859_1130
CL08_4813_6084,PL07_5255_7017,9,0,0,0,2110,0,0,14425,1784,897,TRTS08_1724_2020,TRES06_14735_17040,THTTP09_2111_2660
CL02_535_1268,PL02_648_1691,4,0,0,0,436,0,0,7063,1862,897,TRTS08_1724_2020,TRES03_6035_9486,THTTP03_412_626
CL01_below_535,PL01_below_648,7,0,0,0,7,0,0,0,1758,0,TRTS08_1724_2020,TRES01_below_2559,THTTP01_below_177
